Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"HO","THALES SA","Equity","0.23","114.70","37,910.00","4,348,277.00","4,348,277.00","Industrials","FR0000121329","Nyse Euronext - Euronext Paris","France","EUR"
"HEXA B","HEXAGON B","Equity","0.22","45.83","93,092.00","4,266,217.12","4,266,217.12","Information Technology","SE0000103699","Nasdaq Omx Nordic","Sweden","SEK"
"MRK","MERCK","Equity","0.22","92.30","45,942.00","4,240,446.60","4,240,446.60","Health Care","DE0006599905","Xetra","Germany","EUR"
"NN","NN GROUP NV","Equity","0.22","38.87","108,984.00","4,236,208.08","4,236,208.08","Financials","NL0010773842","Euronext Amsterdam","Netherlands","EUR"
"TEL","TELENOR","Equity","0.22","15.66","266,833.00","4,177,369.50","4,177,369.50","Communication","NO0010063308","Oslo Bors Asa","Norway","NOK"
"1COV","COVESTRO AG","Equity","0.21","61.00","67,566.00","4,121,526.00","4,121,526.00","Materials","DE0006062144","Xetra","Germany","EUR"
"TELIA","TELIA COMPANY","Equity","0.21","4.03","994,435.00","4,006,178.90","4,006,178.90","Communication","SE0000667925","Nasdaq Omx Nordic","Sweden","SEK"
"SLHN","SWISS LIFE HOLDING AG","Equity","0.21","321.14","12,381.00","3,976,035.01","3,976,035.01","Financials","CH0014852781","Six Swiss Exchange Ag","Switzerland","CHF"
"EBS","ERSTE GROUP BANK AG","Equity","0.20","36.82","107,515.00","3,958,702.30","3,958,702.30","Financials","AT0000652011","Wiener Boerse Ag","Austria","EUR"
"PGHN","PARTNERS GROUP HOLDING AG","Equity","0.20","628.74","6,285.00","3,951,602.15","3,951,602.15","Financials","CH0024608827","Six Swiss Exchange Ag","Switzerland","CHF"
"PUB","PUBLICIS GROUPE SA","Equity","0.20","52.24","75,504.00","3,944,328.96","3,944,328.96","Communication","FR0000130577","Nyse Euronext - Euronext Paris","France","EUR"
"VWS","VESTAS WIND SYSTEMS","Equity","0.20","56.58","69,671.00","3,941,748.20","3,941,748.20","Industrials","DK0010268606","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"SGSN","SGS SA","Equity","0.20","1,997.62","1,910.00","3,815,458.43","3,815,458.43","Industrials","CH0002497458","Six Swiss Exchange Ag","Switzerland","CHF"
"ORSTED","ORSTED","Equity","0.19","54.93","68,114.00","3,741,362.78","3,741,362.78","Utilities","DK0060094928","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"COLO B","COLOPLAST B","Equity","0.19","85.94","42,829.00","3,680,890.77","3,680,890.77","Health Care","DK0060448595","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"CARL B","CARLSBERG AS CL B","Equity","0.19","98.54","37,208.00","3,666,598.08","3,666,598.08","Consumer Staples","DK0010181759","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"STM","STMICROELECTRONICS NV","Equity","0.19","14.93","239,573.00","3,576,824.89","3,576,824.89","Information Technology","NL0000226223","Nyse Euronext - Euronext Paris","France","EUR"
"SCMN","SWISSCOM AG","Equity","0.18","388.86","9,164.00","3,563,544.81","3,563,544.81","Communication","CH0008742519","Six Swiss Exchange Ag","Switzerland","CHF"
"CNHI","CNH INDUSTRIAL NV","Equity","0.18","9.59","367,585.00","3,523,669.81","3,523,669.81","Industrials","NL0010545661","Borsa Italiana","Italy","EUR"
"UCB","UCB SA","Equity","0.18","75.94","46,328.00","3,518,148.32","3,518,148.32","Health Care","BE0003739530","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"NZYM B","NOVOZYMES B","Equity","0.18","44.67","78,056.00","3,487,089.45","3,487,089.45","Materials","DK0060336014","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"ABN","ABN AMRO GROUP NV","Equity","0.18","22.78","153,034.00","3,486,114.52","3,486,114.52","Financials","NL0011540547","Euronext Amsterdam","Netherlands","EUR"
"HEI","HEIDELBERGCEMENT AG","Equity","0.17","62.64","53,585.00","3,356,564.40","3,356,564.40","Materials","DE0006047004","Xetra","Germany","EUR"
"AGN","AEGON NV","Equity","0.17","5.31","630,794.00","3,349,516.14","3,349,516.14","Financials","NL0000303709","Euronext Amsterdam","Netherlands","EUR"
"AENA","AENA SME SA","Equity","0.17","139.75","23,666.00","3,307,323.50","3,307,323.50","Industrials","ES0105046009","Bolsa De Madrid","Spain","EUR"
"ATO","ATOS","Equity","0.17","96.88","33,986.00","3,292,563.68","3,292,563.68","Information Technology","FR0000051732","Nyse Euronext - Euronext Paris","France","EUR"
"BEI","BEIERSDORF AG","Equity","0.17","91.78","35,838.00","3,289,211.64","3,289,211.64","Consumer Staples","DE0005200000","Xetra","Germany","EUR"
"LUX","LUXOTTICA GROUP","Equity","0.17","53.10","61,923.00","3,288,111.30","3,288,111.30","Consumer Discretionary","IT0001479374","Borsa Italiana","Italy","EUR"
"VIE","VEOLIA ENVIRON. SA","Equity","0.17","16.89","193,625.00","3,269,358.13","3,269,358.13","Utilities","FR0000124141","Nyse Euronext - Euronext Paris","France","EUR"
"MTX","MTU AERO ENGINES HOLDING AG","Equity","0.17","175.70","18,607.00","3,269,249.90","3,269,249.90","Industrials","DE000A0D9PT0","Xetra","Germany","EUR"
"HEN","HENKEL AG","Equity","0.17","85.75","37,828.00","3,243,751.00","3,243,751.00","Consumer Staples","DE0006048408","Xetra","Germany","EUR"
"UHR","THE SWATCH GROUP AG","Equity","0.17","298.51","10,845.00","3,237,311.95","3,237,311.95","Consumer Discretionary","CH0012255151","Six Swiss Exchange Ag","Switzerland","CHF"
"NESTE","NESTE","Equity","0.17","71.42","45,318.00","3,236,611.56","3,236,611.56","Energy","FI0009013296","Nasdaq Omx Helsinki Ltd.","Finland","EUR"
