iShares Core MSCI Europe ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"Oct 17, 2018"
Total Net Assets,"2,529,435,894.14"
Shares Outstanding,"55,900,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"FCA","FIAT CHRYSLER AUTOMOBILES NV","Equity","0.17","15.99","274,373.00","4,386,980.24","4,386,980.24","Consumer Discretionary","BRJFWP3","NL0010877643","Borsa Italiana","Italy","USD","EUR","0.87"
"CON","CONTINENTAL AG","Equity","0.17","160.20","27,239.00","4,363,753.24","4,363,753.24","Consumer Discretionary","4598589","DE0005439004","Xetra","Germany","USD","EUR","0.87"
"WPP","WPP PLC","Equity","0.17","13.51","322,458.00","4,355,865.53","4,355,865.53","Communication","B8KF9B4","JE00B8KF9B49","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"KRZ","KERRY GROUP PLC","Equity","0.17","105.61","40,807.00","4,309,636.25","4,309,636.25","Consumer Staples","4519579","IE0004906560","Irish Stock Exchange - All Market","Ireland","USD","EUR","0.87"
"DWNI","DEUTSCHE WOHNEN","Equity","0.17","47.34","90,128.00","4,266,670.97","4,266,670.97","Real Estate","B0YZ0Z5","DE000A0HN5C6","Xetra","Germany","USD","EUR","0.87"
"SIKA","SIKA AG","Equity","0.17","128.26","33,028.00","4,236,022.77","4,236,022.77","Materials","BF2DSG3","CH0418792922","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"WKL","WOLTERS KLUWER NV","Equity","0.17","58.57","72,254.00","4,231,906.66","4,231,906.66","Industrials","5671519","NL0000395903","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"DSM","KONINKILIJKE DSM NV","Equity","0.17","93.04","45,401.00","4,224,248.19","4,224,248.19","Materials","B0HZL93","NL0000009827","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"GEBN","GEBERIT AG","Equity","0.17","437.06","9,592.00","4,192,241.80","4,192,241.80","Industrials","B1WGG93","CH0030170408","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"FERG","FERGUSON","Equity","0.17","72.26","57,943.00","4,187,150.54","4,187,150.54","Industrials","BFYFZP5","JE00BFYFZP55","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SEB A","SKANDINAVISKA ENSKILDA BANKEN","Equity","0.16","10.34","401,654.00","4,152,039.90","4,152,039.90","Financials","4813345","SE0000148884","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"HM B","HENNES & MAURITZ","Equity","0.16","18.32","224,541.00","4,113,073.41","4,113,073.41","Consumer Discretionary","5687431","SE0000106270","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"KNEBV","KONE","Equity","0.16","48.17","85,360.00","4,111,812.63","4,111,812.63","Industrials","B09M9D2","FI0009013403","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"CABK","CAIXABANK SA","Equity","0.16","4.40","926,866.00","4,075,755.41","4,075,755.41","Financials","B283W97","ES0140609019","Bolsa De Madrid","Spain","USD","EUR","0.87"
"ACA","CREDIT AGRICOLE SA","Equity","0.16","14.02","290,624.00","4,074,511.28","4,074,511.28","Financials","7262610","FR0000045072","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"DSV","DSV A/S","Equity","0.16","84.62","47,413.00","4,012,294.76","4,012,294.76","Industrials","B1WT5G2","DK0060079531","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"DANSKE","DANSKE BANK","Equity","0.16","21.26","188,478.00","4,007,846.27","4,007,846.27","Financials","4588825","DK0010274414","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"RNO","RENAULT SA","Equity","0.15","79.68","48,844.00","3,891,908.21","3,891,908.21","Consumer Discretionary","4712798","FR0000131906","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"RBS","ROYAL BANK OF SCOTLAND GROUP PLC","Equity","0.15","3.15","1,210,842.00","3,810,406.44","3,810,406.44","Financials","B7T7721","GB00B7T77214","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"RACE","FERRARI NV","Equity","0.15","117.77","32,042.00","3,773,709.46","3,773,709.46","Consumer Discretionary","BD6G507","NL0011585146","Borsa Italiana","Italy","USD","EUR","0.87"
"ESSITY B","ESSITY CLASS B","Equity","0.15","24.39","151,734.00","3,700,126.47","3,700,126.47","Consumer Staples","BF1K7P7","SE0009922164","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SSE","SSE PLC","Equity","0.15","14.87","248,452.00","3,695,538.40","3,695,538.40","Utilities","0790873","GB0007908733","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HO","THALES SA","Equity","0.14","132.24","27,331.00","3,614,343.41","3,614,343.41","Industrials","4162791","FR0000121329","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SN.","SMITH AND NEPHEW PLC","Equity","0.14","16.63","216,471.00","3,600,824.29","3,600,824.29","Health Care","0922320","GB0009223206","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TEL","TELENOR","Equity","0.14","18.53","193,209.00","3,579,230.84","3,579,230.84","Communication","4732495","NO0010063308","Oslo Bors Asa","Norway","USD","NOK","8.21"
"UG","PEUGEOT SA","Equity","0.14","23.81","149,923.00","3,569,429.38","3,569,429.38","Consumer Discretionary","7103526","FR0000121501","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"HEXA B","HEXAGON B","Equity","0.14","52.84","67,313.00","3,556,640.86","3,556,640.86","Information Technology","B1XFTL2","SE0000103699","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"MRK","MERCK","Equity","0.14","106.42","32,812.00","3,491,763.96","3,491,763.96","Health Care","4741844","DE0006599905","Xetra","Germany","USD","EUR","0.87"
"NN","NN GROUP NV","Equity","0.14","44.82","77,836.00","3,488,233.30","3,488,233.30","Financials","BNG8PQ9","NL0010773842","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"EUR","EUR CASH","Cash","0.14","115.30","3,019,038.00","3,480,799.91","3,480,799.91","Cash and/or Derivatives","-","-","-","European Union","USD","EUR","0.87"
"VWS","VESTAS WIND SYSTEMS","Equity","0.14","65.23","52,843.00","3,446,948.33","3,446,948.33","Industrials","5964651","DK0010268606","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"1COV","COVESTRO AG","Equity","0.13","70.33","48,278.00","3,395,389.33","3,395,389.33","Materials","BYTBWY9","DE0006062144","Xetra","Germany","USD","EUR","0.87"
"EBS","ERSTE GROUP BANK AG","Equity","0.13","42.45","78,868.00","3,348,074.29","3,348,074.29","Financials","5289837","AT0000652011","Wiener Boerse Ag","Austria","USD","EUR","0.87"
"SLHN","SWISS LIFE HOLDING AG","Equity","0.13","370.26","8,986.00","3,327,142.21","3,327,142.21","Financials","7437805","CH0014852781","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"AHT","ASHTEAD GROUP PLC","Equity","0.13","26.32","124,994.00","3,289,909.08","3,289,909.08","Industrials","0053673","GB0000536739","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"TELIA","TELIA COMPANY","Equity","0.13","4.64","698,436.00","3,244,076.06","3,244,076.06","Communication","5978384","SE0000667925","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"PGHN","PARTNERS GROUP HOLDING AG","Equity","0.13","724.90","4,416.00","3,201,160.65","3,201,160.65","Financials","B119QG0","CH0024608827","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"PUB","PUBLICIS GROUPE SA","Equity","0.12","60.23","52,006.00","3,132,327.00","3,132,327.00","Communication","4380429","FR0000130577","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"CHF","CHF CASH","Cash","0.12","100.75","3,052,555.00","3,075,467.53","3,075,467.53","Cash and/or Derivatives","-","-","-","Switzerland","USD","CHF","0.99"
"SGSN","SGS SA","Equity","0.12","2,303.16","1,335.00","3,074,716.64","3,074,716.64","Industrials","4824778","CH0002497458","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"INF","INFORMA PLC","Equity","0.12","9.44","323,976.00","3,056,864.40","3,056,864.40","Communication","BMJ6DW5","GB00BMJ6DW54","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"COLO B","COLOPLAST B","Equity","0.12","99.09","30,216.00","2,994,073.39","2,994,073.39","Health Care","B8FMRX8","DK0060448595","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"NZYM B","NOVOZYMES B","Equity","0.12","51.51","57,936.00","2,984,116.52","2,984,116.52","Materials","B798FW0","DK0060336014","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"STM","STMICROELECTRONICS NV","Equity","0.12","17.21","173,303.00","2,983,158.73","2,983,158.73","Information Technology","5962332","NL0000226223","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"ORSTED","ORSTED","Equity","0.12","63.33","47,030.00","2,978,371.65","2,978,371.65","Utilities","BYT16L4","DK0060094928","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"NESTE","NESTE","Equity","0.12","82.34","35,331.00","2,909,284.88","2,909,284.88","Energy","B06YV46","FI0009013296","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"UCB","UCB SA","Equity","0.11","87.56","33,194.00","2,906,301.43","2,906,301.43","Health Care","5596991","BE0003739530","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"CARL B","CARLSBERG AS CL B","Equity","0.11","113.62","25,572.00","2,905,374.70","2,905,374.70","Consumer Staples","4169219","DK0010181759","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"CNHI","CNH INDUSTRIAL NV","Equity","0.11","11.05","261,279.00","2,887,702.20","2,887,702.20","Industrials","BDSV2V0","NL0010545661","Borsa Italiana","Italy","USD","EUR","0.87"
"MHG","MARINE HARVEST ASA","Equity","0.11","24.40","117,192.00","2,859,438.81","2,859,438.81","Consumer Staples","B02L486","NO0003054108","Oslo Bors Asa","Norway","USD","NOK","8.21"
"MTX","MTU AERO ENGINES HOLDING AG","Equity","0.11","202.57","14,028.00","2,841,698.46","2,841,698.46","Industrials","B09DHL9","DE000A0D9PT0","Xetra","Germany","USD","EUR","0.87"
"WTB","WHITBREAD PLC","Equity","0.11","59.98","47,010.00","2,819,799.80","2,819,799.80","Consumer Discretionary","B1KJJ40","GB00B1KJJ408","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"HEI","HEIDELBERGCEMENT AG","Equity","0.11","72.22","38,585.00","2,786,639.10","2,786,639.10","Materials","5120679","DE0006047004","Xetra","Germany","USD","EUR","0.87"
"III","3I GROUP PLC","Equity","0.11","11.31","246,288.00","2,785,763.77","2,785,763.77","Financials","B1YW440","GB00B1YW4409","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ATO","ATOS","Equity","0.11","111.70","24,898.00","2,781,051.72","2,781,051.72","Information Technology","5654781","FR0000051732","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"AGN","AEGON NV","Equity","0.11","6.12","451,278.00","2,762,798.15","2,762,798.15","Financials","5927375","NL0000303709","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"ABN","ABN AMRO GROUP NV","Equity","0.11","26.26","104,797.00","2,752,409.47","2,752,409.47","Financials","BYQP136","NL0011540547","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"MRO","MELROSE INDUSTRIES PLC","Equity","0.11","2.16","1,267,481.00","2,735,950.14","2,735,950.14","Industrials","BZ1G432","GB00BZ1G4322","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SCMN","SWISSCOM AG","Equity","0.11","448.34","6,096.00","2,733,081.46","2,733,081.46","Communication","5533976","CH0008742519","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"AENA","AENA SME SA","Equity","0.11","161.12","16,841.00","2,713,502.13","2,713,502.13","Industrials","BVRZ8L1","ES0105046009","Bolsa De Madrid","Spain","USD","EUR","0.87"
"CNA","CENTRICA PLC","Equity","0.11","1.92","1,410,714.00","2,708,840.04","2,708,840.04","Utilities","B033F22","GB00B033F229","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ABF","ASSOCIATED BRITISH FOODS PLC","Equity","0.11","30.42","88,976.00","2,706,502.58","2,706,502.58","Consumer Staples","0673123","GB0006731235","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CA","CARREFOUR SA","Equity","0.11","17.96","150,123.00","2,695,788.17","2,695,788.17","Consumer Staples","5641567","FR0000120172","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"RWE","RWE AG","Equity","0.11","20.25","133,118.00","2,695,080.67","2,695,080.67","Utilities","4768962","DE0007037129","Xetra","Germany","USD","EUR","0.87"
"FER","FERROVIAL SA","Equity","0.11","21.16","126,565.00","2,677,689.19","2,677,689.19","Industrials","B038516","ES0118900010","Bolsa De Madrid","Spain","USD","EUR","0.87"
"PAH3","PORSCHE AUTOMOBIL HOLDING PREF","Equity","0.11","65.10","41,108.00","2,675,948.16","2,675,948.16","Consumer Discretionary","7101069","DE000PAH0038","Xetra","Germany","USD","EUR","0.87"
"TEP","TELEPERFORMANCE","Equity","0.11","178.02","15,008.00","2,671,656.32","2,671,656.32","Industrials","5999330","FR0000051807","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"SY1","SYMRISE AG","Equity","0.11","83.70","31,879.00","2,668,405.24","2,668,405.24","Materials","B1JB4K8","DE000SYM9999","Xetra","Germany","USD","EUR","0.87"
"UMI","UMICORE SA","Equity","0.11","49.01","54,312.00","2,661,934.56","2,661,934.56","Materials","BF44466","BE0974320526","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"HEIO","HEINEKEN HOLDING NV","Equity","0.11","85.95","30,942.00","2,659,539.86","2,659,539.86","Consumer Staples","B0CCH46","NL0000008977","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"CBK","COMMERZBANK AG","Equity","0.10","10.07","262,967.00","2,647,739.08","2,647,739.08","Financials","B90LKT4","DE000CBK1001","Xetra","Germany","USD","EUR","0.87"
"UHR","THE SWATCH GROUP AG","Equity","0.10","344.16","7,642.00","2,630,101.46","2,630,101.46","Consumer Discretionary","7184725","CH0012255151","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"LUX","LUXOTTICA GROUP","Equity","0.10","61.22","42,933.00","2,628,428.88","2,628,428.88","Consumer Discretionary","4800659","IT0001479374","Borsa Italiana","Italy","USD","EUR","0.87"
"BAER","JULIUS BAER GRUPPE AG","Equity","0.10","46.30","56,714.00","2,626,140.18","2,626,140.18","Financials","B4R2R50","CH0102484968","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"CCL","CARNIVAL PLC","Equity","0.10","57.58","45,550.00","2,622,744.22","2,622,744.22","Consumer Discretionary","3121522","GB0031215220","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"CHR","CHR HANSEN HOLDING","Equity","0.10","102.30","25,379.00","2,596,357.26","2,596,357.26","Materials","B573M11","DK0060227585","Omx Nordic Exchange Copenhagen A/S","Denmark","USD","DKK","6.47"
"VIE","VEOLIA ENVIRON. SA","Equity","0.10","19.47","133,309.00","2,595,201.06","2,595,201.06","Utilities","4031879","FR0000124141","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"CCE","COCA COLA EUROPEAN PARTNERS PLC","Equity","0.10","45.37","57,145.00","2,592,668.65","2,592,668.65","Consumer Staples","BYQQ3P5","GB00BDCPN049","New York Stock Exchange Inc.","Netherlands","USD","USD","1.00"
"EDF","ELECTRICITE DE FRANCE SA","Equity","0.10","17.13","151,001.00","2,587,075.52","2,587,075.52","Utilities","B0NJJ17","FR0010242511","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"ATL","ATLANTIA","Equity","0.10","20.26","127,370.00","2,580,176.31","2,580,176.31","Industrials","7667163","IT0003506190","Borsa Italiana","Italy","USD","EUR","0.87"
"BEI","BEIERSDORF AG","Equity","0.10","105.82","24,314.00","2,572,852.80","2,572,852.80","Consumer Staples","5107401","DE0005200000","Xetra","Germany","USD","EUR","0.87"
"ACS","ACS ACTIVIDADES DE CONSTRUCCION Y","Equity","0.10","38.15","67,339.00","2,569,057.97","2,569,057.97","Industrials","B01FLQ6","ES0167050915","Bolsa De Madrid","Spain","USD","EUR","0.87"
"HEN","HENKEL AG","Equity","0.10","98.87","25,766.00","2,547,367.51","2,547,367.51","Consumer Staples","5002465","DE0006048408","Xetra","Germany","USD","EUR","0.87"
"TKA","THYSSENKRUPP AG","Equity","0.10","23.44","108,556.00","2,544,495.49","2,544,495.49","Materials","5636927","DE0007500001","Xetra","Germany","USD","EUR","0.87"
"BNZL","BUNZL","Equity","0.10","29.70","84,238.00","2,501,529.46","2,501,529.46","Industrials","B0744B3","GB00B0744B38","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"IHG","INTERCONTINENTAL HOTELS GROUP PLC","Equity","0.10","55.12","45,364.00","2,500,617.83","2,500,617.83","Consumer Discretionary","BD8QVH4","GB00BD8QVH41","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"AGS","AGEAS NV","Equity","0.10","51.34","48,672.00","2,498,862.51","2,498,862.51","Financials","B86S2N0","BE0974264930","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"FORTUM","FORTUM","Equity","0.10","22.29","110,689.00","2,466,873.00","2,466,873.00","Utilities","5579550","FI0009007132","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"BRBY","BURBERRY GROUP PLC","Equity","0.10","22.68","108,541.00","2,461,972.33","2,461,972.33","Consumer Discretionary","3174300","GB0031743007","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"NXT","NEXT PLC","Equity","0.10","67.98","36,189.00","2,460,185.54","2,460,185.54","Consumer Discretionary","3208986","GB0032089863","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SWMA","SWEDISH MATCH","Equity","0.10","47.65","51,107.00","2,435,460.92","2,435,460.92","Consumer Staples","5048566","SE0000310336","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"SRG","SNAM","Equity","0.10","4.20","577,666.00","2,426,310.91","2,426,310.91","Energy","7251470","IT0003153415","Borsa Italiana","Italy","USD","EUR","0.87"
"SLA","STANDARD LIFE ABERDEEN PLC","Equity","0.10","3.55","676,957.00","2,405,946.07","2,405,946.07","Financials","BVFD7Q5","GB00BVFD7Q58","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"ITRK","INTERTEK GROUP PLC","Equity","0.09","59.51","40,255.00","2,395,581.25","2,395,581.25","Industrials","3163836","GB0031638363","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SOLB","SOLVAY SA","Equity","0.09","121.87","19,566.00","2,384,446.10","2,384,446.10","Materials","4821100","BE0003470755","Nyse Euronext - Euronext Brussels","Belgium","USD","EUR","0.87"
"DCC","DCC PLC","Equity","0.09","87.08","27,063.00","2,356,603.28","2,356,603.28","Industrials","0242493","IE0002424939","London Stock Exchange","United Kingdom","USD","GBP","0.76"
"SOON","SONOVA HOLDING AG","Equity","0.09","160.34","14,611.00","2,342,794.47","2,342,794.47","Health Care","7156036","CH0012549785","Six Swiss Exchange Ag","Switzerland","USD","CHF","0.99"
"SW","SODEXO SA","Equity","0.09","101.23","23,115.00","2,339,908.57","2,339,908.57","Consumer Discretionary","7062713","FR0000121220","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"KPN","KONINKLIJKE KPN NV NV","Equity","0.09","2.73","853,496.00","2,334,138.64","2,334,138.64","Communication","5956078","NL0000009082","Euronext Amsterdam","Netherlands","USD","EUR","0.87"
"GALP","GALP ENERGIA SGPS SA","Equity","0.09","18.02","129,190.00","2,328,082.41","2,328,082.41","Energy","B1FW751","PTGAL0AM0009","Nyse Euronext - Euronext Lisbon","Portugal","USD","EUR","0.87"
"FR","VALEO SA","Equity","0.09","36.76","63,255.00","2,325,003.69","2,325,003.69","Consumer Discretionary","BDC5ST8","FR0013176526","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"ATCO B","ATLAS COPCO CLASS B","Equity","0.09","23.92","97,087.00","2,322,517.99","2,322,517.99","Industrials","BD97BS7","SE0011166628","Nasdaq Omx Nordic","Sweden","USD","SEK","8.95"
"EDEN","EDENRED","Equity","0.09","36.55","63,490.00","2,320,465.22","2,320,465.22","Industrials","B62G1B5","FR0010908533","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"AC","ACCOR SA","Equity","0.09","47.99","48,183.00","2,312,098.79","2,312,098.79","Consumer Discretionary","5852842","FR0000120404","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"STERV","STORA ENSO CLASS R","Equity","0.09","16.18","142,496.00","2,304,999.41","2,304,999.41","Materials","5072673","FI0009005961","Nasdaq Omx Helsinki Ltd.","Finland","USD","EUR","0.87"
"EN","BOUYGUES SA","Equity","0.09","42.26","54,530.00","2,304,198.82","2,304,198.82","Industrials","4002121","FR0000120503","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"LISN","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Equity","0.09","78,283.21","29.00","2,270,213.09","2,270,213.09","Consumer Staples","5962309","CH0010570759","SIX Swiss Exchange","Switzerland","USD","CHF","0.99"
"EDP","EDP ENERGIAS DE PORTUGAL SA","Equity","0.09","3.62","626,194.00","2,266,986.97","2,266,986.97","Utilities","4103596","PTEDP0AM0009","Nyse Euronext - Euronext Lisbon","Portugal","USD","EUR","0.87"
"SESG","SES SA FDR SA","Equity","0.09","23.80","94,816.00","2,256,325.73","2,256,325.73","Communication","B00ZQQ2","LU0088087324","Nyse Euronext - Euronext Paris","France","USD","EUR","0.87"
"PSN","PERSIMMON PLC","Equity","0.09","28.87","78,051.00","2,253,217.79","2,253,217.79","Consumer Discretionary","0682538","GB0006825383","London Stock Exchange","United Kingdom","USD","GBP","0.76"
