iShares MSCI Pacific ex Japan ETF
Inception Date,"Oct 25, 2001"
Fund Holdings as of,"Oct 16, 2018"
Total Net Assets,"2,173,373,399.05"
Shares Outstanding,"51,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"HSO","HEALTHSCOPE LTD","Equity","0.15","1.37","2,400,974.00","3,288,911.81","3,288,911.81","Health Care","BP46PW5","AU000000HSO1","Asx - All Markets","Australia","USD","AUD","1.40"
"DMP","DOMINOS PIZZA ENTERPRISES LTD","Equity","0.15","38.69","83,089.00","3,214,746.11","3,214,746.11","Consumer Discretionary","B07SFG7","AU000000DMP0","Asx - All Markets","Australia","USD","AUD","1.40"
"S58","SATS LTD","Equity","0.15","3.47","924,400.00","3,209,979.25","3,209,979.25","Industrials","6243586","SG1I52882764","Singapore Exchange","Singapore","USD","SGD","1.37"
"U14","UOL GROUP LTD","Equity","0.15","4.49","710,000.00","3,189,094.75","3,189,094.75","Real Estate","6916844","SG1S83002349","Singapore Exchange","Singapore","USD","SGD","1.37"
"10","HANG LUNG GROUP LTD","Equity","0.14","2.49","1,224,000.00","3,051,897.79","3,051,897.79","Real Estate","6408352","HK0010000088","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"BS6","YANGZIJIANG SHIPBUILDING HOLDINGS","Equity","0.14","0.92","3,282,700.00","3,011,103.27","3,011,103.27","Industrials","B1VT035","SG1U76934819","Singapore Exchange","Singapore","USD","SGD","1.37"
"U96","SEMBCORP INDUSTRIES LTD","Equity","0.13","2.11","1,385,140.00","2,924,257.27","2,924,257.27","Industrials","B08X163","SG1R50925390","Singapore Exchange","Singapore","USD","SGD","1.37"
"683","KERRY PROPERTIES LTD","Equity","0.13","3.20","900,500.00","2,878,428.56","2,878,428.56","Real Estate","6486314","BMG524401079","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"AST","AUSNET SERVICES","Equity","0.13","1.17","2,460,402.00","2,870,036.17","2,870,036.17","Utilities","BPXR7J0","AU000000AST5","Asx - All Markets","Australia","USD","AUD","1.40"
"C07","JARDINE CYCLE AND CARRIAGE LTD","Equity","0.13","20.82","136,800.00","2,848,236.45","2,848,236.45","Consumer Discretionary","6242260","SG1B51001017","Singapore Exchange","Singapore","USD","SGD","1.37"
"FLT","FLIGHT CENTRE TRAVEL GROUP LTD","Equity","0.13","36.74","76,371.00","2,806,074.83","2,806,074.83","Consumer Discretionary","6352147","AU000000FLT9","Asx - All Markets","Australia","USD","AUD","1.40"
"TPM","TPG TELECOM LTD","Equity","0.13","5.47","505,725.00","2,763,800.78","2,763,800.78","Communication","6351876","AU000000TPM6","Asx - All Markets","Australia","USD","AUD","1.40"
"551","YUE YUEN INDUSTRIAL (HOLDINGS) LTD","Equity","0.13","2.66","1,026,000.00","2,729,715.76","2,729,715.76","Consumer Discretionary","6586537","BMG988031446","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"69","SHANGRI LA ASIA LTD","Equity","0.11","1.37","1,735,000.00","2,382,186.49","2,382,186.49","Consumer Discretionary","6771032","BMG8063F1068","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"880","SJM HLDGS LTD","Equity","0.11","0.85","2,736,000.00","2,332,150.45","2,332,150.45","Consumer Discretionary","B2NR3Y6","HK0880043028","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"2282","MGM CHINA HOLDINGS LTD","Equity","0.09","1.58","1,303,200.00","2,055,386.74","2,055,386.74","Consumer Discretionary","B4P8HQ1","KYG607441022","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"HVN","HARVEY NORMAN HOLDINGS LTD","Equity","0.09","2.44","801,397.00","1,955,407.88","1,955,407.88","Consumer Discretionary","6173508","AU000000HVN7","Asx - All Markets","Australia","USD","AUD","1.40"
"AUD","AUD CASH","Cash","0.08","71.34","2,540,583.00","1,812,578.95","1,812,578.95","Cash and/or Derivatives","-","-","-","Australia","USD","AUD","1.40"
"494","LI & FUNG LTD","Equity","0.08","0.20","8,209,200.00","1,634,140.68","1,634,140.68","Consumer Discretionary","6286257","BMG5485F1692","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"E5H","GOLDEN AGRI RESOURCES LTD","Equity","0.07","0.17","8,716,887.00","1,522,988.30","1,522,988.30","Consumer Staples","6164472","MU0117U00026","Singapore Exchange","Singapore","USD","SGD","1.37"
"HKD","HKD CASH","Cash","0.05","12.76","9,335,244.00","1,191,213.67","1,191,213.67","Cash and/or Derivatives","-","-","-","Hong Kong","USD","HKD","7.84"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.02","1.00","511,995.00","511,995.30","511,995.30","Cash and/or Derivatives","-","US0669224778","-","United States","USD","USD","1.00"
"SGD","SGD CASH","Cash","0.02","72.80","691,436.00","503,356.63","503,356.63","Cash and/or Derivatives","-","-","-","Singapore","USD","SGD","1.37"
"NZD","NZD CASH","Cash","0.02","65.95","722,204.00","476,293.58","476,293.58","Cash and/or Derivatives","-","-","-","New Zealand","USD","NZD","1.52"
"JPFFT","CASH COLLATERAL AUD JPFFT","Cash Collateral and Margins","0.01","71.34","333,000.00","237,578.85","237,578.85","Cash and/or Derivatives","-","-","-","Australia","USD","AUD","1.40"
"JPFFT","CASH COLLATERAL JPFFT HKD","Cash Collateral and Margins","0.01","12.76","886,000.00","118,772.88","118,772.88","Cash and/or Derivatives","-","-","-","Hong Kong","USD","HKD","7.84"
"JPFFT","CASH COLLATERAL SGD JPFFT","Cash Collateral and Margins","0.00","72.80","80,000.00","58,239.00","58,239.00","Cash and/or Derivatives","-","-","-","Singapore","USD","SGD","1.37"
"GBP","GBP CASH","Cash","0.00","132.11","593.00","783.70","783.70","Cash and/or Derivatives","-","-","-","United Kingdom","USD","GBP","0.76"
"3357358Z","BGP HOLDINGS PLC - UNLISTED Prvt","Equity","0.00","0.00","27,004,595.00","312.73","312.73","Financials","9933572","MV3357358ZDD","NO MARKET (E.G. UNLISTED)","Malta","USD","EUR","0.86"
"QZV8","MSCI SING IX ETS OCT 18","Futures","0.00","250.72","26.00","0.00","651,869.11","Cash and/or Derivatives","-","-","Singapore Exchange Derivatives Clearing Limited","-","USD","SGD","1.37"
"HIV8","HANG SENG INDEX OCT 18","Futures","0.00","3,239.48","5.00","0.00","809,870.16","Cash and/or Derivatives","-","-","Hong Kong Futures Exchange Ltd.","-","USD","HKD","7.84"
"XPZ8","SPI 200 DEC 18","Futures","0.00","4,176.54","28.00","0.00","2,923,575.41","Cash and/or Derivatives","-","-","Asx - Trade24","-","USD","AUD","1.40"
"USD","USD CASH","Cash","-0.01","100.00","-156,249.00","-156,249.12","-156,249.12","Cash and/or Derivatives","-","-","-","United States","USD","USD","1.00"
 
