iShares MSCI Germany Small-Cap ETF
Inception Date,"Jan 25, 2012"
Fund Holdings as of,"Oct 17, 2018"
Total Net Assets,"47,585,623.17"
Shares Outstanding,"850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"OHB","OHB","Equity","0.14","36.72","1,803.00","66,208.79","66,208.79","Industrials","7058228","DE0005936124","Xetra","Germany","USD","EUR","0.87"
"MBB","MBB","Equity","0.14","96.96","681.00","66,031.87","66,031.87","Industrials","B13G625","DE000A0ETBQ4","Xetra","Germany","USD","EUR","0.87"
"SUR","SURTECO GROUP","Equity","0.14","24.73","2,669.00","66,006.45","66,006.45","Consumer Discretionary","5785186","DE0005176903","Xetra","Germany","USD","EUR","0.87"
"LNSX","SIXT LEASING","Equity","0.14","15.27","4,244.00","64,784.91","64,784.91","Industrials","BX3JSJ9","DE000A0DPRE6","Xetra","Germany","USD","EUR","0.87"
"ED4","EDAG ENGINEERING GROUP AG","Equity","0.13","20.29","3,055.00","61,991.82","61,991.82","Consumer Discretionary","BYM8DF5","CH0303692047","Xetra","Germany","USD","EUR","0.87"
"EUR","EUR CASH","Cash","0.12","115.30","50,027.00","57,678.60","57,678.60","Cash and/or Derivatives","-","-","-","European Union","USD","EUR","0.87"
"ACX","BET-AT-HOME.COM AG","Equity","0.12","57.09","979.00","55,895.11","55,895.11","Consumer Discretionary","B05GS53","DE000A0DNAY5","Xetra","Germany","USD","EUR","0.87"
"B5A","BAUER AG","Equity","0.12","17.18","3,229.00","55,470.85","55,470.85","Industrials","B17M2N2","DE0005168108","Xetra","Germany","USD","EUR","0.87"
"DRW8","DRAEGERWERK AG SHS","Equity","0.12","52.17","1,061.00","55,353.42","55,353.42","Health Care","B3P3LW3","DE0005550602","Xetra","Germany","USD","EUR","0.87"
"FRU","FERRATUM","Equity","0.11","14.67","3,413.00","50,053.43","50,053.43","Financials","BV0L292","FI4000106299","Xetra","Germany","USD","EUR","0.87"
"VBK","VERBIO VEREINIGTE BIOENERGIE AG","Equity","0.10","6.40","7,586.00","48,585.58","48,585.58","Energy","B1FQQK1","DE000A0JL9W6","Xetra","Germany","USD","EUR","0.87"
"SEN","SENVION SA","Equity","0.10","6.01","7,583.00","45,550.09","45,550.09","Industrials","BYXTW83","LU1377527517","Xetra","Germany","USD","EUR","0.87"
"BLKFDS","BLK CSH FND TREASURY SL AGENCY","Money Market","0.08","1.00","39,160.00","39,160.27","39,160.27","Cash and/or Derivatives","-","US0669224778","-","United States","USD","USD","1.00"
"2HRA","H&R","Equity","0.07","7.89","4,401.00","34,707.07","34,707.07","Materials","BDCSG82","DE000A2E4T77","Xetra","Germany","USD","EUR","0.87"
"GWI1","GERRY WEBER INTERNATIONAL AG AG","Equity","0.06","3.57","8,033.00","28,711.11","28,711.11","Consumer Discretionary","4642958","DE0003304101","Xetra","Germany","USD","EUR","0.87"
"VAO","VAPIANO","Equity","0.05","8.15","2,932.00","23,899.78","23,899.78","Consumer Discretionary","BZ00S99","DE000A0WMNK9","Xetra","Germany","USD","EUR","0.87"
"EUR","EUR/USD","FX","0.00","1.00","15,900.00","-82.70","-82.70","Cash and/or Derivatives","-","-","-","United States","USD","USD","0.87"
"USD","USD CASH","Cash","-0.01","100.00","-4,744.00","-4,743.87","-4,743.87","Cash and/or Derivatives","-","-","-","United States","USD","USD","1.00"
 
