Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"NOC","NORTHROP GRUMMAN CORP","Equity","0.19","309.50","13,122.00","4,061,259.00","4,061,259.00","Industrials","US6668071029","New York Stock Exchange Inc.","United States","USD"
"CI","CIGNA CORP","Equity","0.19","211.20","19,112.00","4,036,454.40","4,036,454.40","Health Care","US1255091092","New York Stock Exchange Inc.","United States","USD"
"SPGI","S&P GLOBAL INC","Equity","0.19","190.63","20,737.00","3,953,094.31","3,953,094.31","Financials","US78409V1044","New York Stock Exchange Inc.","United States","USD"
"BK","BANK OF NEW YORK MELLON CORP","Equity","0.19","49.15","80,040.00","3,933,966.00","3,933,966.00","Financials","US0640581007","New York Stock Exchange Inc.","United States","USD"
"ILMN","ILLUMINA INC","Equity","0.19","328.96","11,955.00","3,932,716.80","3,932,716.80","Health Care","US4523271090","NASDAQ","United States","USD"
"BLK","BLACKROCK INC","Equity","0.19","411.85","9,499.00","3,912,163.15","3,912,163.15","Financials","US09247X1019","New York Stock Exchange Inc.","United States","USD"
"MU","MICRON TECHNOLOGY INC","Equity","0.18","42.35","92,099.00","3,900,392.65","3,900,392.65","Information Technology","US5951121038","NASDAQ","United States","USD"
"VRTX","VERTEX PHARMACEUTICALS INC","Equity","0.18","185.48","20,812.00","3,860,209.76","3,860,209.76","Health Care","US92532F1003","NASDAQ","United States","USD"
"FOXA","TWENTY FIRST CENTURY FOX INC CLASS","Equity","0.18","45.83","84,104.00","3,854,486.32","3,854,486.32","Communication","US90130A1016","NASDAQ","United States","USD"
"GD","GENERAL DYNAMICS CORP","Equity","0.18","193.84","19,879.00","3,853,345.36","3,853,345.36","Industrials","US3695501086","New York Stock Exchange Inc.","United States","USD"
"NSC","NORFOLK SOUTHERN CORP","Equity","0.18","169.00","22,509.00","3,804,021.00","3,804,021.00","Industrials","US6558441084","New York Stock Exchange Inc.","United States","USD"
"PSX","PHILLIPS","Equity","0.18","108.78","34,857.00","3,791,744.46","3,791,744.46","Energy","US7185461040","New York Stock Exchange Inc.","United States","USD"
