iShares Core MSCI Pacific ETF
Inception Date,"Jun 10, 2014"
Fund Holdings as of,"Oct 16, 2018"
Total Net Assets,"845,843,699.09"
Shares Outstanding,"15,300,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Asset Class,Weight (%),Price,Shares,Market Value,Notional Value,Sector,SEDOL,ISIN,Exchange,Country,Currency,Market Currency,FX Rate
"8053","SUMITOMO CORP","Equity","0.32","16.02","168,300.00","2,695,889.59","2,695,889.59","Industrials","6858946","JP3404600003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"TCL","TRANSURBAN GROUP","Equity","0.32","7.68","348,346.00","2,676,640.68","2,676,640.68","Industrials","6200882","AU000000TCL6","Asx - All Markets","Australia","USD","AUD","1.40"
"1113","CK ASSET HOLDINGS LTD","Equity","0.31","6.94","382,572.00","2,655,682.11","2,655,682.11","Real Estate","BYZQ077","KYG2177B1014","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"6502","TOSHIBA CORP","Equity","0.31","28.74","91,800.00","2,638,283.65","2,638,283.65","Industrials","6897217","JP3592200004","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"4901","FUJIFILM HOLDINGS CORP","Equity","0.31","42.86","61,200.00","2,623,285.66","2,623,285.66","Information Technology","6356525","JP3814000000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"2502","ASAHI GROUP HOLDINGS LTD","Equity","0.31","42.85","61,200.00","2,622,194.89","2,622,194.89","Consumer Staples","6054409","JP3116000005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"4543","TERUMO CORP","Equity","0.31","56.77","45,900.00","2,605,560.75","2,605,560.75","Health Care","6885074","JP3546800008","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6273","SMC (JAPAN) CORP","Equity","0.31","302.28","8,600.00","2,599,581.16","2,599,581.16","Industrials","6763965","JP3162600005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"3","HONG KONG AND CHINA GAS LTD","Equity","0.31","1.88","1,377,716.00","2,587,804.83","2,587,804.83","Utilities","6436557","HK0003000038","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"6971","KYOCERA CORP","Equity","0.30","56.20","45,900.00","2,579,382.44","2,579,382.44","Information Technology","6499260","JP3249600002","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6326","KUBOTA CORP","Equity","0.30","16.75","153,000.00","2,563,293.68","2,563,293.68","Industrials","6497509","JP3266400005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6178","JAPAN POST HOLDINGS LTD","Equity","0.30","11.96","214,200.00","2,561,657.53","2,561,657.53","Financials","BYT8143","JP3752900005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"2","CLP HOLDINGS LTD","Equity","0.30","11.06","229,500.00","2,539,018.09","2,539,018.09","Utilities","6097017","HK0002007356","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"9735","SECOM LTD","Equity","0.30","82.18","30,600.00","2,514,754.71","2,514,754.71","Industrials","6791591","JP3421800008","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"7201","NISSAN MOTOR LTD","Equity","0.29","9.01","275,400.00","2,479,986.63","2,479,986.63","Consumer Discretionary","6642860","JP3672400003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8604","NOMURA HOLDINGS INC","Equity","0.29","4.79","504,900.00","2,417,976.74","2,417,976.74","Financials","6643108","JP3762600009","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"7269","SUZUKI MOTOR CORP","Equity","0.28","52.35","45,900.00","2,402,678.79","2,402,678.79","Consumer Discretionary","6865504","JP3397200001","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"Z74","SINGAPORE TELECOMMUNICATIONS LTD","Equity","0.28","2.26","1,055,700.00","2,390,148.15","2,390,148.15","Communication","B02PY22","SG1T75931496","Singapore Exchange","Singapore","USD","SGD","1.37"
"8002","MARUBENI CORP","Equity","0.28","8.76","270,400.00","2,369,659.67","2,369,659.67","Industrials","6569464","JP3877600001","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"2388","BOC HONG KONG HOLDINGS LTD","Equity","0.27","4.27","535,500.00","2,289,118.58","2,289,118.58","Financials","6536112","HK2388011192","Hong Kong Exchanges And Clearing Ltd","Hong Kong","USD","HKD","7.84"
"6869","SYSMEX CORP","Equity","0.27","73.61","30,600.00","2,252,426.15","2,252,426.15","Health Care","6883807","JP3351100007","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"7270","SUBARU CORP","Equity","0.26","29.23","76,500.00","2,236,064.70","2,236,064.70","Consumer Discretionary","6356406","JP3814800003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"2801","KIKKOMAN CORP","Equity","0.26","58.37","37,800.00","2,206,389.52","2,206,389.52","Consumer Staples","6490809","JP3240400006","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"6988","NITTO DENKO CORP","Equity","0.26","70.53","30,600.00","2,158,075.12","2,158,075.12","Materials","6641801","JP3684000007","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"7309","SHIMANO INC","Equity","0.25","140.44","15,300.00","2,148,803.64","2,148,803.64","Consumer Discretionary","6804820","JP3358000002","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"5401","NIPPON STEEL & SUMITOMO METAL CORP","Equity","0.25","20.02","107,100.00","2,144,099.72","2,144,099.72","Materials","6642569","JP3381000003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8267","AEON LTD","Equity","0.25","22.81","91,800.00","2,094,265.47","2,094,265.47","Consumer Staples","6480048","JP3388200002","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"3407","ASAHI KASEI CORP","Equity","0.25","13.56","153,000.00","2,074,495.39","2,074,495.39","Materials","6054603","JP3111200006","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"9843","NITORI HOLDINGS LTD","Equity","0.24","135.01","15,300.00","2,065,632.94","2,065,632.94","Consumer Discretionary","6644800","JP3756100008","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"9021","WEST JAPAN RAILWAY","Equity","0.24","66.24","30,600.00","2,026,910.84","2,026,910.84","Industrials","6957995","JP3659000008","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"S32","SOUTH32 LTD","Equity","0.24","2.75","728,273.00","2,000,407.53","2,000,407.53","Materials","BWSW5D9","AU000000S320","Asx - All Markets","Australia","USD","AUD","1.40"
"6702","FUJITSU LTD","Equity","0.24","65.16","30,600.00","1,993,915.25","1,993,915.25","Information Technology","6356945","JP3818000006","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"1878","DAITO TRUST CONSTRUCTION LTD TRUST","Equity","0.23","129.62","15,300.00","1,983,143.96","1,983,143.96","Real Estate","6250508","JP3486800000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8725","MS&AD INSURANCE GROUP HOLDINGS INC","Equity","0.23","31.61","61,200.00","1,934,468.65","1,934,468.65","Financials","B2Q4CS1","JP3890310000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8630","SOMPO HOLDINGS INC","Equity","0.23","41.55","45,900.00","1,907,335.92","1,907,335.92","Financials","B62G7K6","JP3165000005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"4519","CHUGAI PHARMACEUTICAL LTD","Equity","0.22","60.60","30,600.00","1,854,297.55","1,854,297.55","Health Care","6196408","JP3519400000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8830","SUMITOMO REALTY & DEVELOPMENT LTD","Equity","0.22","35.35","52,000.00","1,838,292.56","1,838,292.56","Real Estate","6858902","JP3409000001","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"SCG","SCENTRE GROUP","Equity","0.22","2.71","676,020.00","1,832,764.58","1,832,764.58","Real Estate","BLZH0Z7","AU000000SCG8","Asx - All Markets","Australia","USD","AUD","1.40"
"8309","SUMITOMO MITSUI TRUST HOLDINGS INC","Equity","0.22","39.74","45,900.00","1,823,892.53","1,823,892.53","Financials","6431897","JP3892100003","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"8113","UNICHARM CORP","Equity","0.21","29.03","61,200.00","1,776,853.36","1,776,853.36","Consumer Staples","6911485","JP3951600000","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"7011","MITSUBISHI HEAVY INDUSTRIES LTD","Equity","0.21","38.64","45,900.00","1,773,581.07","1,773,581.07","Industrials","6597067","JP3900000005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
"J36","JARDINE MATHESON HOLDINGS LTD","Equity","0.21","57.88","30,600.00","1,771,128.00","1,771,128.00","Industrials","6472119","BMG507361001","Singapore Exchange","Hong Kong","USD","USD","1.00"
"1605","INPEX CORP","Equity","0.21","12.78","137,700.00","1,759,673.84","1,759,673.84","Energy","B10RB15","JP3294460005","Tokyo Stock Exchange","Japan","USD","JPY","112.22"
