Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"1893","PENTA-OCEAN CONSTRUCTION LTD","Equity","0.23","6.49","233,142.00","1,512,193.73","1,512,193.73","Industrials","JP3309000002","Tokyo Stock Exchange","Japan","JPY"
"1824","MAEDA CORP","Equity","0.23","12.72","118,822.00","1,511,711.40","1,511,711.40","Industrials","JP3861200008","Tokyo Stock Exchange","Japan","JPY"
"7649","SUGI HOLDINGS LTD","Equity","0.23","46.66","32,155.00","1,500,384.98","1,500,384.98","Consumer Staples","JP3397060009","Tokyo Stock Exchange","Japan","JPY"
"7732","TOPCON CORP","Equity","0.23","17.00","88,060.00","1,497,456.04","1,497,456.04","Information Technology","JP3630400004","Tokyo Stock Exchange","Japan","JPY"
"5105","TOYO TIRE AND RUBBER LTD","Equity","0.23","16.93","88,200.00","1,493,541.51","1,493,541.51","Consumer Discretionary","JP3610600003","Tokyo Stock Exchange","Japan","JPY"
"7518","NET ONE SYSTEMS LTD","Equity","0.23","21.18","70,170.00","1,486,225.45","1,486,225.45","Information Technology","JP3758200004","Tokyo Stock Exchange","Japan","JPY"
"8933","NTT URBAN DEVELOPMENT CORP","Equity","0.23","14.98","98,800.00","1,479,994.65","1,479,994.65","Real Estate","JP3165690003","Tokyo Stock Exchange","Japan","JPY"
"4521","KAKEN PHARMACEUTICAL LTD","Equity","0.23","52.91","27,600.00","1,460,213.23","1,460,213.23","Health Care","JP3207000005","Tokyo Stock Exchange","Japan","JPY"
"7550","ZENSHO HOLDINGS LTD","Equity","0.23","18.89","77,287.00","1,459,754.46","1,459,754.46","Consumer Discretionary","JP3429300001","Tokyo Stock Exchange","Japan","JPY"
"6141","DMG MORI LTD","Equity","0.22","15.91","90,990.00","1,447,429.81","1,447,429.81","Industrials","JP3924800000","Tokyo Stock Exchange","Japan","JPY"
"5706","MITSUI MINING AND SMELTING LTD","Equity","0.22","29.40","49,232.00","1,447,289.47","1,447,289.47","Materials","JP3888400003","Tokyo Stock Exchange","Japan","JPY"
"9505","HOKURIKU ELECTRIC POWER","Equity","0.22","10.00","142,600.00","1,426,190.84","1,426,190.84","Utilities","JP3845400005","Tokyo Stock Exchange","Japan","JPY"
"1860","TODA CORP","Equity","0.22","7.25","196,335.00","1,424,100.95","1,424,100.95","Industrials","JP3627000007","Tokyo Stock Exchange","Japan","JPY"
"3863","NIPPON PAPER INDUSTRIES LTD","Equity","0.22","17.69","80,000.00","1,415,354.42","1,415,354.42","Materials","JP3721600009","Tokyo Stock Exchange","Japan","JPY"
"8012","NAGASE LTD","Equity","0.22","16.36","86,215.00","1,410,700.00","1,410,700.00","Industrials","JP3647800006","Tokyo Stock Exchange","Japan","JPY"
"2815","ARIAKE JAPAN LTD","Equity","0.22","89.31","15,780.00","1,409,267.97","1,409,267.97","Consumer Staples","JP3125800007","Tokyo Stock Exchange","Japan","JPY"
"7846","PILOT CORP","Equity","0.22","57.46","24,200.00","1,390,444.75","1,390,444.75","Industrials","JP3780610006","Tokyo Stock Exchange","Japan","JPY"
"3360","SHIP HEALTHCARE HOLDINGS INC","Equity","0.21","36.67","37,547.00","1,376,795.91","1,376,795.91","Health Care","JP3274150006","Tokyo Stock Exchange","Japan","JPY"
"4272","NIPPON KAYAKU LTD","Equity","0.21","11.73","116,622.00","1,368,228.84","1,368,228.84","Materials","JP3694400007","Tokyo Stock Exchange","Japan","JPY"
"8359","HACHIJUNI BANK LTD","Equity","0.21","4.50","303,300.00","1,363,814.96","1,363,814.96","Financials","JP3769000005","Tokyo Stock Exchange","Japan","JPY"
"6472","NTN CORP","Equity","0.21","3.98","342,424.00","1,362,547.21","1,362,547.21","Industrials","JP3165600002","Tokyo Stock Exchange","Japan","JPY"
"8334","GUNMA BANK LTD","Equity","0.21","4.93","273,700.00","1,350,368.92","1,350,368.92","Financials","JP3276400003","Tokyo Stock Exchange","Japan","JPY"
"7180","KYUSHU FINANCIAL GROUP INC","Equity","0.21","4.58","294,900.00","1,349,722.98","1,349,722.98","Financials","JP3246500007","Tokyo Stock Exchange","Japan","JPY"
"8987","JAPAN EXCELLENT REIT INC","Equity","0.21","1,336.49","1,007.00","1,345,841.10","1,345,841.10","Real Estate","JP3046420000","Tokyo Stock Exchange","Japan","JPY"
